,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
222,2020-08-31,1257941.2706583997,1201312.4670676866,1317457.642468627,1203623.7526399367,1317474.7990172345,-910.7949801533464,-910.7949801533464,-910.7949801533464,-910.7949801533464,-910.7949801533464,-910.7949801533464,0.0,0.0,0.0,1257030.4756782462
223,2020-09-01,1272165.037188296,1211994.011147015,1332898.7836311164,1215403.1765563965,1333833.9361192733,-949.2793479607932,-949.2793479607932,-949.2793479607932,-949.2793479607932,-949.2793479607932,-949.2793479607932,0.0,0.0,0.0,1271215.7578403351
224,2020-09-02,1286388.803718193,1224744.3358550717,1347829.9867733605,1227841.9096069501,1350091.4206231867,-986.0768442748187,-986.0768442748187,-986.0768442748187,-986.0768442748187,-986.0768442748187,-986.0768442748187,0.0,0.0,0.0,1285402.7268739182
225,2020-09-03,1300612.57024809,1238575.3549077967,1367717.5253713808,1240212.2008497966,1366495.5012645589,-93.46433074605824,-93.46433074605824,-93.46433074605824,-93.46433074605824,-93.46433074605824,-93.46433074605824,0.0,0.0,0.0,1300519.1059173439
226,2020-09-04,1314836.3367779856,1250554.5668013261,1383037.1045137183,1252536.0039760715,1383759.8500996998,397.7322624245901,397.7322624245901,397.7322624245901,397.7322624245901,397.7322624245901,397.7322624245901,0.0,0.0,0.0,1315234.0690404102
227,2020-09-05,1329060.1033078826,1262640.722257496,1400085.38497739,1264362.4011522043,1400093.8103510272,1216.5272895208866,1216.5272895208866,1216.5272895208866,1216.5272895208866,1216.5272895208866,1216.5272895208866,0.0,0.0,0.0,1330276.6305974035
228,2020-09-06,1343283.8698377789,1273574.9700834972,1419218.4806661706,1276577.5252603616,1417161.9055572771,1325.3559511838953,1325.3559511838953,1325.3559511838953,1325.3559511838953,1325.3559511838953,1325.3559511838953,0.0,0.0,0.0,1344609.2257889628
229,2020-09-07,1357507.6363676758,1285422.1681626798,1432150.973565192,1288360.023170845,1433656.318510581,-910.7949801540474,-910.7949801540474,-910.7949801540474,-910.7949801540474,-910.7949801540474,-910.7949801540474,0.0,0.0,0.0,1356596.8413875217
230,2020-09-08,1371731.4028975728,1297627.5882487586,1450536.4316083214,1300346.0204866454,1450069.8330429904,-949.2793479602392,-949.2793479602392,-949.2793479602392,-949.2793479602392,-949.2793479602392,-949.2793479602392,0.0,0.0,0.0,1370782.1235496127
231,2020-09-09,1385955.1694274687,1308983.2824485009,1464313.1953704152,1311936.3417394906,1466589.9374376307,-986.0768442766725,-986.0768442766725,-986.0768442766725,-986.0768442766725,-986.0768442766725,-986.0768442766725,0.0,0.0,0.0,1384969.092583192
232,2020-09-10,1400178.9359573657,1321865.0098229088,1482068.960134115,1323936.2551593622,1482841.3995125524,-93.4643307455766,-93.4643307455766,-93.4643307455766,-93.4643307455766,-93.4643307455766,-93.4643307455766,0.0,0.0,0.0,1400085.47162662
233,2020-09-11,1414402.7024872627,1335396.5379844531,1500509.573464266,1335475.1859229633,1499180.3449856332,397.7322624258725,397.7322624258725,397.7322624258725,397.7322624258725,397.7322624258725,397.7322624258725,0.0,0.0,0.0,1414800.4347496885
234,2020-09-12,1428626.469017159,1347177.4539403724,1519634.539050497,1347695.3807925675,1516497.4010976355,1216.5272895208302,1216.5272895208302,1216.5272895208302,1216.5272895208302,1216.5272895208302,1216.5272895208302,0.0,0.0,0.0,1429842.9963066797
235,2020-09-13,1442850.2355470553,1361331.0969365104,1532248.2721580975,1359064.3044343817,1533173.4488417946,1325.3559511817732,1325.3559511817732,1325.3559511817732,1325.3559511817732,1325.3559511817732,1325.3559511817732,0.0,0.0,0.0,1444175.591498237
236,2020-09-14,1457074.0020769518,1368217.6415955597,1545543.7174170562,1369946.0231395084,1549960.8237905074,-910.7949801496869,-910.7949801496869,-910.7949801496869,-910.7949801496869,-910.7949801496869,-910.7949801496869,0.0,0.0,0.0,1456163.207096802
237,2020-09-15,1471297.7686068485,1379950.0127252038,1563182.0493066246,1382046.7510497142,1566247.782339674,-949.2793479596852,-949.2793479596852,-949.2793479596852,-949.2793479596852,-949.2793479596852,-949.2793479596852,0.0,0.0,0.0,1470348.4892588889
238,2020-09-16,1485521.5351367455,1391226.2990420354,1582947.760575995,1392496.2170259422,1582614.0647079633,-986.0768442758233,-986.0768442758233,-986.0768442758233,-986.0768442758233,-986.0768442758233,-986.0768442758233,0.0,0.0,0.0,1484535.4582924696
239,2020-09-17,1499745.301666642,1406205.4838784202,1602912.8606775524,1404195.6093307324,1598711.3651569444,-93.46433074581064,-93.46433074581064,-93.46433074581064,-93.46433074581064,-93.46433074581064,-93.46433074581064,0.0,0.0,0.0,1499651.8373358962
240,2020-09-18,1513969.0681965384,1415278.2750588008,1614890.8933830732,1416010.63033832,1615226.1959949965,397.7322624271548,397.7322624271548,397.7322624271548,397.7322624271548,397.7322624271548,397.7322624271548,0.0,0.0,0.0,1514366.8004589656
241,2020-09-19,1528192.8347264347,1432926.5503030645,1634467.8770725166,1427636.3195228118,1631896.4906975576,1216.5272895230141,1216.5272895230141,1216.5272895230141,1216.5272895230141,1216.5272895230141,1216.5272895230141,0.0,0.0,0.0,1529409.3620159577
242,2020-09-20,1542416.6012563317,1443152.095563956,1653497.3990641823,1438811.2434081517,1648604.3238811137,1325.3559511878707,1325.3559511878707,1325.3559511878707,1325.3559511878707,1325.3559511878707,1325.3559511878707,0.0,0.0,0.0,1543741.9572075196
243,2020-09-21,1556640.3677862287,1450962.066607707,1664573.7661241104,1450095.168668814,1665049.728777386,-910.7949801503879,-910.7949801503879,-910.7949801503879,-910.7949801503879,-910.7949801503879,-910.7949801503879,0.0,0.0,0.0,1555729.5728060782
244,2020-09-22,1570864.1343161245,1459200.9781352188,1681205.988791773,1462298.981717317,1680891.4665794952,-949.2793479602883,-949.2793479602883,-949.2793479602883,-949.2793479602883,-949.2793479602883,-949.2793479602883,0.0,0.0,0.0,1569914.854968164
245,2020-09-23,1585087.9008460212,1473524.372069985,1697293.4676037796,1474572.8409918214,1697257.8341107406,-986.0768442749738,-986.0768442749738,-986.0768442749738,-986.0768442749738,-986.0768442749738,-986.0768442749738,0.0,0.0,0.0,1584101.8240017463
246,2020-09-24,1599311.6673759178,1485106.4330763384,1716882.8126376825,1486341.5535718086,1713640.8101118165,-93.46433074378459,-93.46433074378459,-93.46433074378459,-93.46433074378459,-93.46433074378459,-93.46433074378459,0.0,0.0,0.0,1599218.203045174
247,2020-09-25,1613535.4339058148,1497075.3699561667,1731677.1852563564,1497009.4726080445,1730787.960254294,397.73226242450534,397.73226242450534,397.73226242450534,397.73226242450534,397.73226242450534,397.73226242450534,0.0,0.0,0.0,1613933.1661682392
248,2020-09-26,1627759.2004357118,1509918.0427040993,1746978.1252719122,1508999.2387778042,1747248.7174750543,1216.5272895251978,1216.5272895251978,1216.5272895251978,1216.5272895251978,1216.5272895251978,1216.5272895251978,0.0,0.0,0.0,1628975.727725237
249,2020-09-27,1641982.9669656074,1520179.1548988959,1763299.9352260712,1519697.4312717537,1764522.6194548553,1325.3559511857486,1325.3559511857486,1325.3559511857486,1325.3559511857486,1325.3559511857486,1325.3559511857486,0.0,0.0,0.0,1643308.3229167932
250,2020-09-28,1656206.7334955044,1529630.132419383,1781358.653491932,1531058.1617775015,1781194.8680061286,-910.7949801516216,-910.7949801516216,-910.7949801516216,-910.7949801516216,-910.7949801516216,-910.7949801516216,0.0,0.0,0.0,1655295.9385153528
251,2020-09-29,1670430.5000254014,1542973.3638806245,1796113.494696889,1542089.664301973,1797734.9502710574,-949.2793479597343,-949.2793479597343,-949.2793479597343,-949.2793479597343,-949.2793479597343,-949.2793479597343,0.0,0.0,0.0,1669481.2206774417
252,2020-09-30,1684654.2665552977,1552465.3454816458,1814390.8105019957,1554726.6176845143,1814108.8295539715,-986.0768442756994,-986.0768442756994,-986.0768442756994,-986.0768442756994,-986.0768442756994,-986.0768442756994,0.0,0.0,0.0,1683668.189711022
253,2020-10-01,1698878.033085194,1564436.4654697943,1831315.4650593668,1565632.5695436914,1830942.1042108608,-93.46433074627878,-93.46433074627878,-93.46433074627878,-93.46433074627878,-93.46433074627878,-93.46433074627878,0.0,0.0,0.0,1698784.5687544476
254,2020-10-02,1713101.7996150905,1579917.8284376436,1854355.990025201,1577910.1052212846,1847549.699852822,397.73226242329054,397.73226242329054,397.73226242329054,397.73226242329054,397.73226242329054,397.73226242329054,0.0,0.0,0.0,1713499.5318775137
255,2020-10-03,1727325.5661449875,1592346.1418778624,1866877.1378729313,1589473.1258794481,1864332.2344298128,1216.5272895229025,1216.5272895229025,1216.5272895229025,1216.5272895229025,1216.5272895229025,1216.5272895229025,0.0,0.0,0.0,1728542.0934345103
256,2020-10-04,1741549.3326748845,1603132.1558449103,1884374.7406786648,1601487.3798990333,1881117.873115684,1325.3559511851652,1325.3559511851652,1325.3559511851652,1325.3559511851652,1325.3559511851652,1325.3559511851652,0.0,0.0,0.0,1742874.6886260696
257,2020-10-05,1755773.0992047808,1613289.8567988698,1900787.2145596729,1613621.6977659035,1897769.2299025543,-910.7949801528555,-910.7949801528555,-910.7949801528555,-910.7949801528555,-910.7949801528555,-910.7949801528555,0.0,0.0,0.0,1754862.304224628
258,2020-10-06,1769996.865734677,1622846.0855341216,1916195.4478095793,1624790.379188864,1914274.7456761003,-949.2793479603487,-949.2793479603487,-949.2793479603487,-949.2793479603487,-949.2793479603487,-949.2793479603487,0.0,0.0,0.0,1769047.5863867167
259,2020-10-07,1784220.6322645734,1635402.7852813802,1933351.8474376195,1635657.0842635012,1931614.0353028765,-986.0768442732746,-986.0768442732746,-986.0768442732746,-986.0768442732746,-986.0768442732746,-986.0768442732746,0.0,0.0,0.0,1783234.5554203
260,2020-10-08,1798444.3987944704,1642080.346746591,1953189.1555277987,1646648.173865367,1949127.7555215226,-93.46433074425272,-93.46433074425272,-93.46433074425272,-93.46433074425272,-93.46433074425272,-93.46433074425272,0.0,0.0,0.0,1798350.9344637261
261,2020-10-09,1812668.1653243673,1659966.9040250971,1970501.7044065832,1658940.2218702778,1966404.1664030424,397.73226242707017,397.73226242707017,397.73226242707017,397.73226242707017,397.73226242707017,397.73226242707017,0.0,0.0,0.0,1813065.8975867943
262,2020-10-10,1826891.9318542632,1672559.033938321,1985104.4597705142,1671230.6200393182,1984388.7216670073,1216.527289525086,1216.527289525086,1216.527289525086,1216.527289525086,1216.527289525086,1216.527289525086,0.0,0.0,0.0,1828108.4591437883
263,2020-10-11,1841115.6983841602,1678449.9213553362,2002627.357102386,1682366.8970492017,2001558.1213127398,1325.3559511897238,1325.3559511897238,1325.3559511897238,1325.3559511897238,1325.3559511897238,1325.3559511897238,0.0,0.0,0.0,1842441.05433535
264,2020-10-12,1855339.4649140565,1696226.7210403273,2019429.840446258,1694168.0626300345,2018963.773553389,-910.7949801540891,-910.7949801540891,-910.7949801540891,-910.7949801540891,-910.7949801540891,-910.7949801540891,0.0,0.0,0.0,1854428.6699339023
265,2020-10-13,1869563.2314439535,1705830.5956173798,2037956.2935313985,1704456.8664038554,2037582.1460408098,-949.279347959795,-949.279347959795,-949.279347959795,-949.279347959795,-949.279347959795,-949.279347959795,0.0,0.0,0.0,1868613.9520959936
266,2020-10-14,1883786.9979738505,1716705.922842991,2053084.6505662827,1715790.444519159,2056261.2690278336,-986.0768442767039,-986.0768442767039,-986.0768442767039,-986.0768442767039,-986.0768442767039,-986.0768442767039,0.0,0.0,0.0,1882800.9211295738
267,2020-10-15,1898010.764503746,1724133.5209661876,2074074.6427224837,1727994.196132503,2071972.1491695445,-93.46433074448682,-93.46433074448682,-93.46433074448682,-93.46433074448682,-93.46433074448682,-93.46433074448682,0.0,0.0,0.0,1897917.3001730016
268,2020-10-16,1912234.531033643,1738033.6989793894,2092726.802680777,1739118.5541084746,2090028.7505924383,397.73226242585525,397.73226242585525,397.73226242585525,397.73226242585525,397.73226242585525,397.73226242585525,0.0,0.0,0.0,1912632.2632960689
269,2020-10-17,1926458.29756354,1749392.6325918045,2107565.3839635486,1750990.2449616836,2106227.49546027,1216.5272895225305,1216.5272895225305,1216.5272895225305,1216.5272895225305,1216.5272895225305,1216.5272895225305,0.0,0.0,0.0,1927674.8248530626
